"dbp_uri","name","developer","publisher","release_date","homepage","mode","ign","metacritic"
"http://dbpedia.org/resource/Onimusha:_Warlords","Onimusha: Warlords","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",2001-01-25,"http://www.capcom.co.jp/oni-musha/onimusha/","http://dbpedia.org/resource/Single-player",83.0,83
"http://dbpedia.org/resource/Splatoon","Splatoon","http://dbpedia.org/resource/Nintendo_Entertainment_Analysis_&_Development","http://dbpedia.org/resource/Nintendo",2015-05-28,"http://splatoon.nintendo.com/","http://dbpedia.org/resource/Multiplayer_video_game",79.0,81
"http://dbpedia.org/resource/Mario_&_Luigi:_Dream_Team","Mario & Luigi: Dream Team","http://dbpedia.org/resource/Good-Feel","http://dbpedia.org/resource/Nintendo",2013-07-12,"https://www.nintendo.co.uk/Games/Nintendo-3DS/Mario-Luigi-Dream-Team-Bros--762456.html","http://dbpedia.org/resource/Single-player_video_game",80,81
"http://dbpedia.org/resource/Colosseum:_Road_to_Freedom","Colosseum: Road to Freedom","http://dbpedia.org/resource/Ertain","http://dbpedia.org/resource/Koei",2020-07-05,"http://koei.com/launch/Colosseum/index.cfm","http://dbpedia.org/resource/Single-player_video_game",60,56
"http://dbpedia.org/resource/Miami_Vice:_The_Game","Miami Vice: The Game","http://dbpedia.org/resource/Rebellion_Developments","http://dbpedia.org/resource/Sierra_Entertainment",2006-07-18,"http://miamivicepsp.com/","http://dbpedia.org/resource/Cooperative",66.0,63
"http://dbpedia.org/resource/Kessen_III","Kessen III","http://dbpedia.org/resource/Koei","http://dbpedia.org/resource/Koei",1922-02-04,"http://koei.com/launch/KessenIII","http://dbpedia.org/resource/Multiplayer_video_game",80,73
"http://dbpedia.org/resource/Sonic_Generations","Sonic Generations","http://dbpedia.org/resource/Sonic_Team","http://dbpedia.org/resource/Sega",1925-11-11,"http://www.sega.com/games/sonic-generations%E2%84%A2","http://dbpedia.org/resource/Multiplayer",70,66
"http://dbpedia.org/resource/Rhythm_Heaven_Fever","Rhythm Heaven Fever","http://dbpedia.org/resource/Nintendo_SPD","http://dbpedia.org/resource/Nintendo",2013-02-11,"http://rhythmheavenfever.nintendo.com","http://dbpedia.org/resource/Multiplayer_video_game",70,83
"http://dbpedia.org/resource/Slender:_The_Arrival","Slender: The Arrival","http://dbpedia.org/resource/Blue_Isle_Studios","http://dbpedia.org/resource/Blue_Isle_Studios",1924-09-14,"http://www.slenderarrival.com","http://dbpedia.org/resource/Single-player_video_game",65.0,48
"http://dbpedia.org/resource/Ms._Splosion_Man","Ms. Splosion Man","http://dbpedia.org/resource/Twisted_Pixel_Games","http://dbpedia.org/resource/Microsoft_Studios_(game_studio)",2011-07-13,"http://mssplosionman.com/","http://dbpedia.org/resource/Multiplayer_video_game",90,82
"http://dbpedia.org/resource/Zone_of_the_Enders_(video_game)","Zone of the Enders (video game)","http://dbpedia.org/resource/Konami","http://dbpedia.org/resource/Konami",1930-10-12,"http://konami.jp/gs/game/zoe/","http://dbpedia.org/resource/Multiplayer_video_game",75.0,78
"http://dbpedia.org/resource/Mega_Man_ZX_Advent","Mega Man ZX Advent","http://dbpedia.org/resource/Inti_Creates","http://dbpedia.org/resource/Capcom",1923-10-07,"http://www.capcom.co.jp/rockman_zxa","http://dbpedia.org/resource/Multiplayer_video_game",80,78
"http://dbpedia.org/resource/Kingdom_Hearts:_Chain_of_Memories","Kingdom Hearts: Chain of Memories","http://dbpedia.org/resource/Jupiter_(company)","http://dbpedia.org/resource/Square_Enix",2004-11-11,"https://web.archive.org/web/20080220195838/http:/na.square-enix.com/games/kingdomhearts/khcom/","http://dbpedia.org/resource/Multiplayer_video_game",80,68
"http://dbpedia.org/resource/Teenage_Mutant_Ninja_Turtles:_Mutants_in_Manhattan","Teenage Mutant Ninja Turtles: Mutants in Manhattan","http://dbpedia.org/resource/PlatinumGames","http://dbpedia.org/resource/Activision",2016-05-24,"http://www.tmntmutantsinmanhattan.com/","http://dbpedia.org/resource/Single-player_video_game",49.0,44
"http://dbpedia.org/resource/Blaster_Master:_Overdrive","Blaster Master: Overdrive","http://dbpedia.org/resource/Sunsoft","http://dbpedia.org/resource/Gaijinworks",2018-06-10,"http://www.sunsoftgames.com/games/BlasterMasterWiiWare/index.html","http://dbpedia.org/resource/Single-player_video_game",65.0,58
"http://dbpedia.org/resource/Another_Code:_R_–_A_Journey_into_Lost_Memories","Another Code: R – A Journey into Lost Memories","http://dbpedia.org/resource/Cing","http://dbpedia.org/resource/Nintendo",1926-06-09,"https://www.nintendo.co.uk/Games/Wii/Another-Code-R-A-Journey-into-Lost-Memories-280517.html?cID=244&lID=lostMem&loc=enGB","http://dbpedia.org/resource/Single-player_video_game",80,66
"http://dbpedia.org/resource/Vigilante_8_Arcade","Vigilante 8 Arcade","http://dbpedia.org/resource/Isopod_Labs","http://dbpedia.org/resource/Activision",2008-11-05,"http://v8arcade.com","http://dbpedia.org/resource/Multiplayer_video_game",73.0,58
"http://dbpedia.org/resource/Defiance_(video_game)","Defiance (video game)","http://dbpedia.org/resource/Trion_Worlds","http://dbpedia.org/resource/Trion_Worlds",2011-04-13,"http://www.defiance.com","http://dbpedia.org/resource/Multiplayer_video_game",59.0,59
"http://dbpedia.org/resource/Fullmetal_Alchemist_and_the_Broken_Angel","Fullmetal Alchemist and the Broken Angel","http://dbpedia.org/resource/Racjin","http://dbpedia.org/resource/Square_Enix",2018-01-03,"http://na.square-enix.com/games/FMA/","http://dbpedia.org/resource/Single-player",64.0,56
"http://dbpedia.org/resource/Lego_Harry_Potter:_Years_5–7","Lego Harry Potter: Years 5–7","http://dbpedia.org/resource/Traveller's_Tales","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment",2011-11-11,"http://videogames.lego.com/en-us/harrypotter57/harrypottercode/Content/Default.aspx","http://dbpedia.org/resource/Multiplayer_video_game",80,64
"http://dbpedia.org/resource/Mega_Man_X8","Mega Man X8","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",1921-09-05,"http://www.capcom.co.jp/rockmanx8/","http://dbpedia.org/resource/Single-player_video_game",73.0,68
"http://dbpedia.org/resource/Shank_(video_game)","Shank (video game)","http://dbpedia.org/resource/Klei_Entertainment","http://dbpedia.org/resource/Electronic_Arts",2010-08-24,"http://shankgame.com","http://dbpedia.org/resource/Multiplayer_video_game",70,67
"http://dbpedia.org/resource/Borderlands_(video_game)","Borderlands (video game)","http://dbpedia.org/resource/Gearbox_Software","http://dbpedia.org/resource/2K_Games",2009-10-20,"http://www.borderlandsthegame.com/","http://dbpedia.org/resource/Cooperative_gameplay",88.0,81
"http://dbpedia.org/resource/Metal_Gear_Solid_V:_The_Phantom_Pain","Metal Gear Solid V: The Phantom Pain","http://dbpedia.org/resource/Kojima_Productions","http://dbpedia.org/resource/Konami_Digital_Entertainment",2015-09-01,"http://www.konami.jp/mgs5/","http://dbpedia.org/resource/Multiplayer_video_game",100,91
"http://dbpedia.org/resource/Path_of_Exile","Path of Exile","http://dbpedia.org/resource/Grinding_Gear_Games","http://dbpedia.org/resource/Grinding_Gear_Games",2013-10-23,"http://pathofexile.com/","http://dbpedia.org/resource/Multiplayer_video_game",88.0,86
"http://dbpedia.org/resource/Brothers_in_Arms:_Double_Time","Brothers in Arms: Double Time","http://dbpedia.org/resource/Gearbox_Software","http://dbpedia.org/resource/Ubisoft",2008-09-23,"http://brothersinarmsgame.uk.ubi.com/doubletime/","http://dbpedia.org/resource/Multiplayer_video_game",30,45
"http://dbpedia.org/resource/Mobile_Suit_Gundam:_Crossfire","Mobile Suit Gundam: Crossfire","http://dbpedia.org/resource/Namco_Bandai_Games","http://dbpedia.org/resource/Namco_Bandai_Games",2013-11-06,"http://ps3-gundam.net/","http://dbpedia.org/resource/Multiplayer_game",32.0,33
"http://dbpedia.org/resource/El_Shaddai:_Ascension_of_the_Metatron","El Shaddai: Ascension of the Metatron","http://dbpedia.org/resource/Ignition_Entertainment","http://dbpedia.org/resource/UTV_Ignition_Entertainment",2016-08-11,"http://elshaddaigame.com/","http://dbpedia.org/resource/Single-player_video_game",50,75
"http://dbpedia.org/resource/Super_Mario_Strikers","Super Mario Strikers","http://dbpedia.org/resource/Next_Level_Games","http://dbpedia.org/resource/Nintendo",2005-11-18,"https://www.nintendo.co.jp/ngc/g4qj/chara/index.html","http://dbpedia.org/resource/Multiplayer_video_game",76.0,76
"http://dbpedia.org/resource/Bleach:_Dark_Souls","Bleach: Dark Souls","http://dbpedia.org/resource/Treasure_(company)","http://dbpedia.org/resource/Sega",2012-03-09,"http://www2.sega.com/gamesite/bleachds/us/index.php","http://dbpedia.org/resource/Online_game",85.0,82
"http://dbpedia.org/resource/Moon_Diver","Moon Diver","http://dbpedia.org/resource/Feelplus","http://dbpedia.org/resource/Square_Enix",1929-03-11,"http://dlgames.square-enix.com/necromachina/","http://dbpedia.org/resource/Multiplayer",70,61
"http://dbpedia.org/resource/Hitman:_Blood_Money","Hitman: Blood Money","http://dbpedia.org/resource/IO_Interactive","http://dbpedia.org/resource/Eidos_Interactive",2006-05-26,"http://www.hitman.com/","http://dbpedia.org/resource/Single-player_video_game",80,81
"http://dbpedia.org/resource/NHL_15","NHL 15","http://dbpedia.org/resource/EA_Canada","http://dbpedia.org/resource/EA_Sports",2012-09-14,"http://www.easports.com/nhl/nhl15","http://dbpedia.org/resource/Multiplayer_video_game",50,59
"http://dbpedia.org/resource/Ace_Combat:_Assault_Horizon","Ace Combat: Assault Horizon","http://dbpedia.org/resource/Namco","http://dbpedia.org/resource/Namco_Bandai_Games",1931-01-13,"https://web.archive.org/web/20110622031644/http:/acecombat.namcobandaigames.com:80/","http://dbpedia.org/resource/Multiplayer_video_game",75.0,77
"http://dbpedia.org/resource/Mario_Party:_Island_Tour","Mario Party: Island Tour","http://dbpedia.org/resource/Nd_Cube","http://dbpedia.org/resource/Nintendo",2013-11-22,"http://mariopartyislandtour.nintendo.com/","http://dbpedia.org/resource/Single_player",55.0,57
"http://dbpedia.org/resource/The_Last_of_Us:_Left_Behind","The Last of Us: Left Behind","http://dbpedia.org/resource/Naughty_Dog","http://dbpedia.org/resource/Sony_Computer_Entertainment",2014-02-14,"http://thelastofus.com/","http://dbpedia.org/resource/Single-player_video_game",90,88
"http://dbpedia.org/resource/The_Witcher_3:_Wild_Hunt","The Witcher 3: Wild Hunt","http://dbpedia.org/resource/CD_Projekt_RED","http://dbpedia.org/resource/CD_Projekt",2015-05-19,"http://thewitcher.com/en/witcher3","http://dbpedia.org/resource/Single-player_video_game",93.0,92
"http://dbpedia.org/resource/DeathSpank","DeathSpank","http://dbpedia.org/resource/Hothead_Games","http://dbpedia.org/resource/Electronic_Arts",2010-07-13,"http://www.deathspank.com/home-original","http://dbpedia.org/resource/Multiplayer_video_game",85.0,78
"http://dbpedia.org/resource/Tom_Clancy's_Ghost_Recon_2:_Summit_Strike","Tom Clancy's Ghost Recon 2: Summit Strike","http://dbpedia.org/resource/Red_Storm_Entertainment","http://dbpedia.org/resource/Ubisoft",1926-08-05,"http://www.ghostrecon.com/","http://dbpedia.org/resource/Multiplayer_video_game",85.0,84
"http://dbpedia.org/resource/Ultimate_Marvel_vs._Capcom_3","Ultimate Marvel vs. Capcom 3","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",2011-11-15,"http://www.capcom.co.jp/mvsc3/","http://dbpedia.org/resource/Multiplayer_video_game",85.0,79
"http://dbpedia.org/resource/Rise_of_the_Triad_(2013_video_game)","Rise of the Triad (2013 video game)","http://dbpedia.org/resource/Interceptor_Entertainment","http://dbpedia.org/resource/Apogee_Software",2013-07-31,"http://riseofthetriad.net/","http://dbpedia.org/resource/Multiplayer_video_game",43.0,67
"http://dbpedia.org/resource/Metroid:_Other_M","Metroid: Other M","http://dbpedia.org/resource/Nintendo","http://dbpedia.org/resource/Nintendo",2010-08-31,"http://metroid.com/","http://dbpedia.org/resource/Single-player",85.0,79
"http://dbpedia.org/resource/Mario_&_Luigi:_Bowser's_Inside_Story","Mario & Luigi: Bowser's Inside Story","http://dbpedia.org/resource/AlphaDream","http://dbpedia.org/resource/Nintendo",2014-09-09,"https://www.nintendo.co.uk/Games/Nintendo-DS/Mario-Luigi-Bowser-s-Inside-Story-271584.html","http://dbpedia.org/resource/Single-player_video_game",95.0,90
"http://dbpedia.org/resource/Crimson_Tears","Crimson Tears","http://dbpedia.org/resource/Spike_(company)","http://dbpedia.org/resource/Capcom",1921-07-04,"https://web.archive.org/web/20100417144305/http:/www.crim.jp/index2.html","http://dbpedia.org/resource/Single-player_video_game",71.0,63
"http://dbpedia.org/resource/Two_Worlds_II","Two Worlds II","http://dbpedia.org/resource/Reality_Pump","http://dbpedia.org/resource/TopWare_Interactive",1924-02-11,"http://twoworlds2.com/","http://dbpedia.org/resource/Multiplayer_video_game",60,67
"http://dbpedia.org/resource/Unreal_Championship_2:_The_Liandri_Conflict","Unreal Championship 2: The Liandri Conflict","http://dbpedia.org/resource/Epic_Games","http://dbpedia.org/resource/Midway_Games",1922-04-05,"http://www.liandriconflict.com/","http://dbpedia.org/resource/Multiplayer_video_game",93.0,85
"http://dbpedia.org/resource/BattleBlock_Theater","BattleBlock Theater","http://dbpedia.org/resource/The_Behemoth","http://dbpedia.org/resource/Microsoft_Studios",2013-04-03,"http://devblog.thebehemoth.com/","http://dbpedia.org/resource/Multiplayer",78.0,85
"http://dbpedia.org/resource/Jak_and_Daxter:_The_Precursor_Legacy","Jak and Daxter: The Precursor Legacy","http://dbpedia.org/resource/Naughty_Dog","http://dbpedia.org/resource/Sony_Computer_Entertainment",2001-12-03,"https://www.playstation.com/en-us/games/jak-and-daxter-the-precursor-legacy-ps2/","http://dbpedia.org/resource/Single-player_video_game",94.0,90
"http://dbpedia.org/resource/Transformers:_The_Game","Transformers: The Game","http://dbpedia.org/resource/Traveller's_Tales","http://dbpedia.org/resource/Activision",2007-06-19,"http://www.transformersgame.com","http://dbpedia.org/resource/Multiplayer_video_game",55.0,47
"http://dbpedia.org/resource/Resident_Evil_5","Resident Evil 5","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",2009-03-05,"http://www.residentevil.com/5/","http://dbpedia.org/resource/Multiplayer_video_game",90,83
"http://dbpedia.org/resource/XCOM:_Enemy_Within","XCOM: Enemy Within","http://dbpedia.org/resource/Firaxis_Games","http://dbpedia.org/resource/2K_Games",1921-03-22,"http://www.xcom.com/enemywithin/","http://dbpedia.org/resource/Multiplayer_video_game",90,86
"http://dbpedia.org/resource/Penumbra:_Black_Plague","Penumbra: Black Plague","http://dbpedia.org/resource/Frictional_Games","http://dbpedia.org/resource/Paradox_Interactive",2008-02-12,"http://www.penumbragame.com","http://dbpedia.org/resource/Single-player",77.0,78
"http://dbpedia.org/resource/Yoshi_Touch_&_Go","Yoshi Touch & Go","http://dbpedia.org/resource/Nintendo_EAD","http://dbpedia.org/resource/Nintendo",1923-07-15,"http://www.nintendo.co.jp/ds/ayij/","http://dbpedia.org/resource/Multiplayer",88.0,73
"http://dbpedia.org/resource/Teleglitch","Teleglitch","http://dbpedia.org/resource/Test3_Projects","http://dbpedia.org/resource/Paradox_Interactive",2013-07-24,"http://diemore.teleglitch.com/","http://dbpedia.org/resource/Single-player_video_game",78.0,84
"http://dbpedia.org/resource/NBA_Live_15","NBA Live 15","http://dbpedia.org/resource/EA_Tiburon","http://dbpedia.org/resource/EA_Sports",1931-10-14,"http://www.easports.com/nba-live","http://dbpedia.org/resource/Multiplayer_video_game",55.0,53
"http://dbpedia.org/resource/Ghost_Rider_(video_game)","Ghost Rider (video game)","http://dbpedia.org/resource/Climax_Group","http://dbpedia.org/resource/2K_Games",2007-02-13,"http://www.2kgames.com/ghostrider/ghostrider.html","http://dbpedia.org/resource/Single_Player",40,49
"http://dbpedia.org/resource/Star_Wars:_Battlefront_II","Star Wars: Battlefront II","http://dbpedia.org/resource/Pandemic_Studios","http://dbpedia.org/resource/LucasArts",2005-10-31,"http://www.lucasarts.com/games/swbattlefrontii/indexFlash.html#","http://dbpedia.org/resource/Multiplayer_online_game",70,69
"http://dbpedia.org/resource/Spore_Hero","Spore Hero","http://dbpedia.org/resource/EA_Montreal","http://dbpedia.org/resource/Electronic_Arts",2009-10-06,"http://www.sporehero.com","http://dbpedia.org/resource/Multiplayer_video_game",61.0,61
"http://dbpedia.org/resource/Mario_&_Luigi:_Paper_Jam","Mario & Luigi: Paper Jam","http://dbpedia.org/resource/AlphaDream","http://dbpedia.org/resource/Nintendo",2015-12-03,"http://www.nintendo.com/games/detail/aUFSBNF8Q8qMdANJjENYICNGu4TbR7to","http://dbpedia.org/resource/Single-player_video_game",59.0,76
"http://dbpedia.org/resource/Valkyria_Chronicles_II","Valkyria Chronicles II","http://dbpedia.org/resource/Sega","http://dbpedia.org/resource/Sega",1931-08-10,"http://valkyria2.jp/","http://dbpedia.org/resource/Multiplayer_video_game",90,83
"http://dbpedia.org/resource/Wet_(video_game)","Wet (video game)","http://dbpedia.org/resource/Artificial_Mind_and_Movement","http://dbpedia.org/resource/Bethesda_Softworks",2018-09-09,"http://wet.bethsoft.com/","http://dbpedia.org/resource/Single-player_video_game",66.0,69
"http://dbpedia.org/resource/Call_of_Cthulhu:_Dark_Corners_of_the_Earth","Call of Cthulhu: Dark Corners of the Earth","http://dbpedia.org/resource/Headfirst_Productions","http://dbpedia.org/resource/Bethesda_Softworks",1928-10-05,"http://web.archive.org/web/20061130040531/http:/www.callofcthulhu.com/index.html","http://dbpedia.org/resource/Single-player",78.0,76
"http://dbpedia.org/resource/Dynasty_Warriors_5","Dynasty Warriors 5","http://dbpedia.org/resource/Koei_Tecmo","http://dbpedia.org/resource/Koei",2005-02-24,"http://koei.com","http://dbpedia.org/resource/Multiplayer_video_game",52.0,57
"http://dbpedia.org/resource/College_Hoops_2K6","College Hoops 2K6","http://dbpedia.org/resource/Visual_Concepts","http://dbpedia.org/resource/2K_Sports",2005-11-21,"http://2ksports.com/games/choops2k6/","http://dbpedia.org/resource/Single_player",74.0,70
"http://dbpedia.org/resource/Batman:_Arkham_Origins","Batman: Arkham Origins","http://dbpedia.org/resource/WB_Games_Montréal","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment",2013-10-25,"http://batmanarkhamorigins.com","http://dbpedia.org/resource/Multiplayer_video_game",78.0,68
"http://dbpedia.org/resource/Peggle_2","Peggle 2","http://dbpedia.org/resource/PopCap_Games","http://dbpedia.org/resource/Electronic_Arts",2013-12-09,"http://www.popcap.com/peggle-2","http://dbpedia.org/resource/Multiplayer_video_game",78.0,72
"http://dbpedia.org/resource/The_Sims:_Livin'_Large","The Sims: Livin' Large","http://dbpedia.org/resource/Maxis","http://dbpedia.org/resource/Aspyr_Media",2000-08-27,"http://thesims.com/en_US/home","http://dbpedia.org/resource/Single_player",75.0,82
"http://dbpedia.org/resource/New_Super_Mario_Bros._2","New Super Mario Bros. 2","http://dbpedia.org/resource/Nintendo_EAD","http://dbpedia.org/resource/Nintendo",2017-08-12,"http://newsupermariobros2.nintendo.com","http://dbpedia.org/resource/Multiplayer_video_game",85.0,78
"http://dbpedia.org/resource/Magic:_The_Gathering_–_Duels_of_the_Planeswalkers_2013","Magic: The Gathering – Duels of the Planeswalkers 2013","http://dbpedia.org/resource/Stainless_Games","http://dbpedia.org/resource/Wizards_of_the_Coast",2012-06-20,"http://www.wizards.com/magic/digital/duelsoftheplaneswalkers.aspx","http://dbpedia.org/resource/Single_player",85.0,80
"http://dbpedia.org/resource/A_Valley_Without_Wind","A Valley Without Wind","http://dbpedia.org/resource/Arcen_Games","http://dbpedia.org/resource/Arcen_Games",2012-04-24,"http://www.arcengames.com/w/index.php/games/avww-features","http://dbpedia.org/resource/Multiplayer",55.0,54
"http://dbpedia.org/resource/Saw_(video_game)","Saw (video game)","http://dbpedia.org/resource/Zombie_Studios","http://dbpedia.org/resource/Konami",2009-10-22,"http://www.konami.com/games/saw/","http://dbpedia.org/resource/Single-player_video_game",75.0,55
"http://dbpedia.org/resource/Dragon_Age:_Inquisition","Dragon Age: Inquisition","http://dbpedia.org/resource/BioWare","http://dbpedia.org/resource/Electronic_Arts",2014-11-18,"https://www.dragonage.com","http://dbpedia.org/resource/Multiplayer_video_game",88.0,85
"http://dbpedia.org/resource/GoldenEye_007_(2010_video_game)","GoldenEye 007 (2010 video game)","http://dbpedia.org/resource/Eurocom","http://dbpedia.org/resource/Activision",2010-11-02,"http://goldeneyegame.com/","http://dbpedia.org/resource/Multiplayer_video_game",90,64
"http://dbpedia.org/resource/Uncharted_2:_Among_Thieves","Uncharted 2: Among Thieves","http://dbpedia.org/resource/Naughty_Dog","http://dbpedia.org/resource/Sony_Computer_Entertainment",2009-10-13,"http://www.unchartedthegame.com","http://dbpedia.org/resource/Multiplayer_video_game",95.0,96
"http://dbpedia.org/resource/Cars_2_(video_game)","Cars 2 (video game)","http://dbpedia.org/resource/Firebrand_Games","http://dbpedia.org/resource/Sony_Computer_Entertainment",1923-06-11,"http://www.disney.com/carsvideogames","http://dbpedia.org/resource/Single_player",80,74
"http://dbpedia.org/resource/The_Longest_Journey","The Longest Journey","http://dbpedia.org/resource/Funcom","http://dbpedia.org/resource/Empire_Interactive",1927-11-14,"http://www.longestjourney.com","http://dbpedia.org/resource/Single-player_video_game",93.0,91
"http://dbpedia.org/resource/MadWorld","MadWorld","http://dbpedia.org/resource/PlatinumGames","http://dbpedia.org/resource/Sega",2020-03-09,"https://web.archive.org/web/20090204104044/http:/www.sega.com/madworld/","http://dbpedia.org/resource/Multiplayer_video_game",90,81
"http://dbpedia.org/resource/Dino_Crisis_3","Dino Crisis 3","http://dbpedia.org/resource/Capcom_Production_Studio_4","http://dbpedia.org/resource/Capcom",2016-09-03,"http://www.capcom.co.jp/dino3/","http://dbpedia.org/resource/Single-player",60,51
"http://dbpedia.org/resource/Metal_Gear_Rising:_Revengeance","Metal Gear Rising: Revengeance","http://dbpedia.org/resource/PlatinumGames","http://dbpedia.org/resource/Konami",2013-02-19,"http://www.konami.jp/mgr/","http://dbpedia.org/resource/Single-player_video_game",85.0,80
"http://dbpedia.org/resource/ARMA_2:_Operation_Arrowhead","ARMA 2: Operation Arrowhead","http://dbpedia.org/resource/Bohemia_Interactive_Studio","http://dbpedia.org/resource/505_Games",2010-06-29,"https://web.archive.org/web/20100824022500/http:/www.arma2.com/game-features/arma-2-operation-arrowhead-features_en.html","http://dbpedia.org/resource/Multiplayer_video_game",80,74
"http://dbpedia.org/resource/Mortal_Kombat_X","Mortal Kombat X","http://dbpedia.org/resource/NetherRealm_Studios","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment",2015-04-07,"https://www.mortalkombat.com/","http://dbpedia.org/resource/Multiplayer_video_game",84.0,76
"http://dbpedia.org/resource/The_Night_of_the_Rabbit","The Night of the Rabbit","http://dbpedia.org/resource/Daedalic_Entertainment","http://dbpedia.org/resource/Daedalic_Entertainment",2013-05-28,"http://www.daedalic.de/de/Game/The_Night_of_the_Rabbit","http://dbpedia.org/resource/Single-player_video_game",79.0,75
"http://dbpedia.org/resource/Time_Crisis_II","Time Crisis II","http://dbpedia.org/resource/Namco","http://dbpedia.org/resource/Namco",2019-10-01,"http://www.timecrisis2.com","http://dbpedia.org/resource/Multiplayer",87.0,81
"http://dbpedia.org/resource/WWE_'12","WWE '12","http://dbpedia.org/resource/Yuke's","http://dbpedia.org/resource/THQ",2012-01-26,"http://wwe.thq.com/","http://dbpedia.org/resource/Multiplayer_video_game",90,72
"http://dbpedia.org/resource/Crysis_2","Crysis 2","http://dbpedia.org/resource/Crytek","http://dbpedia.org/resource/Electronic_Arts",1924-03-11,"http://www.crysis.com/us/crysis-2","http://dbpedia.org/resource/Multiplayer_video_game",90,84
"http://dbpedia.org/resource/Aqua_(video_game)","Aqua (video game)","http://dbpedia.org/resource/Games_Distillery","http://dbpedia.org/resource/Microsoft_Game_Studios",2010-05-19,"http://www.aqua-the-game.com","http://dbpedia.org/resource/Single-player",55.0,61
"http://dbpedia.org/resource/Black_&_White_2","Black & White 2","http://dbpedia.org/resource/Lionhead_Studios","http://dbpedia.org/resource/Electronic_Arts",2009-01-06,"http://www.lionhead.com/games/black-white-2/","http://dbpedia.org/resource/Single-player_video_game",88.0,75
"http://dbpedia.org/resource/The_House_of_the_Dead_2_&_3_Return","The House of the Dead 2 & 3 Return","http://dbpedia.org/resource/Sega","http://dbpedia.org/resource/Sega",2019-03-08,"http://hod.sega.jp/2and3/","http://dbpedia.org/resource/Multiplayer_video_game",60,66
"http://dbpedia.org/resource/Klonoa:_Door_to_Phantomile","Klonoa: Door to Phantomile","http://dbpedia.org/resource/Paon","http://dbpedia.org/resource/Namco_Bandai_Games",1922-05-09,"http://www.bandainamcogames.co.jp/cs/list/klonoa/","http://dbpedia.org/resource/Single-player_video_game",80,77
"http://dbpedia.org/resource/Ace_Attorney_Investigations:_Miles_Edgeworth","Ace Attorney Investigations: Miles Edgeworth","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",2009-05-28,"http://www.capcom.co.jp/gyakutenkenji/1/index.html","http://dbpedia.org/resource/Single-player",76.0,78
"http://dbpedia.org/resource/Wario_World","Wario World","http://dbpedia.org/resource/Treasure_(company)","http://dbpedia.org/resource/Nintendo",1923-06-03,"http://ms.nintendo-europe.com/warioworld/enGB/","http://dbpedia.org/resource/Single-player_video_game",71.0,71
"http://dbpedia.org/resource/Etrian_Odyssey_II:_Heroes_of_Lagaard","Etrian Odyssey II: Heroes of Lagaard","http://dbpedia.org/resource/Atlus","http://dbpedia.org/resource/Atlus",2013-06-08,"http://s2.atlusnet.jp/","http://dbpedia.org/resource/Single-player",80,82
"http://dbpedia.org/resource/Shrek_the_Third_(video_game)","Shrek the Third (video game)","http://dbpedia.org/resource/Shaba_Games","http://dbpedia.org/resource/Activision",2007-05-14,"http://www.shrekthethirdgame.com/","http://dbpedia.org/resource/Multiplayer_video_game",60,56
"http://dbpedia.org/resource/World_of_Warcraft:_Cataclysm","World of Warcraft: Cataclysm","http://dbpedia.org/resource/Blizzard_Entertainment","http://dbpedia.org/resource/Blizzard_Entertainment",2010-12-07,"http://us.blizzard.com/en-us/games/cataclysm/","http://dbpedia.org/resource/Multiplayer_video_game",90,90
"http://dbpedia.org/resource/Metal_Gear_Solid_V:_Ground_Zeroes","Metal Gear Solid V: Ground Zeroes","http://dbpedia.org/resource/Kojima_Productions","http://dbpedia.org/resource/Konami_Digital_Entertainment",2014-03-18,"http://www.konami.jp/mgs5/gz/en/","http://dbpedia.org/resource/Single-player_video_game",80,80
"http://dbpedia.org/resource/Sprung_(video_game)","Sprung (video game)","http://dbpedia.org/resource/Guillemot,_Inc.","http://dbpedia.org/resource/Ubisoft",2011-03-04,"http://www.ubi.com/US/Games/Info.aspx?pId=1806","http://dbpedia.org/resource/Single_player",40,48
"http://dbpedia.org/resource/Rogue_Warrior_(video_game)","Rogue Warrior (video game)","http://dbpedia.org/resource/Rebellion_Developments","http://dbpedia.org/resource/Bethesda_Softworks",2009-11-26,"http://www.roguewarrior.com","http://dbpedia.org/resource/Multiplayer_video_game",15.0,27
"http://dbpedia.org/resource/Heroes_of_the_Storm","Heroes of the Storm","http://dbpedia.org/resource/Blizzard_Entertainment","http://dbpedia.org/resource/Blizzard_Entertainment",2015-06-02,"http://us.battle.net/heroes/en/","http://dbpedia.org/resource/Multiplayer_video_game",65.0,86
"http://dbpedia.org/resource/Sniper_Elite_III","Sniper Elite III","http://dbpedia.org/resource/Rebellion_Developments","http://dbpedia.org/resource/Rebellion_Developments",2014-07-01,"http://www.rebellion.co.uk/games/sniper-elite-3","http://dbpedia.org/resource/Multiplayer_video_game",82.0,63
